h3_index,centroid_lat,centroid_lng,risk_score,polygon_wkt
883da1cec1fffff,28.410998434770594,76.87423253056475,17.93,"POLYGON((76.86912597840927 28.412986686189527, 76.86953659070831 28.40824317437371, 76.87464276217048 28.406255039216017, 76.8793387230366 28.409010058303085, 76.87892881328314 28.41375359190557, 76.87382224010793 28.41574208466732, 76.86912597840927 28.412986686189527))"
883da13b15fffff,28.441498565026393,77.46351021401972,16.74,"POLYGON((77.45842565228183 28.443508311969183, 77.45879390861556 28.43876457043751, 77.46387809210886 28.43675494519146, 77.4685944083916 28.43948869798424, 77.46822685573846 28.444232450655583, 77.46314228311412 28.446242439427543, 77.45842565228183 28.443508311969183))"
883da10083fffff,28.477801065119333,77.27819080961757,25.71,"POLYGON((77.27309572239987 28.47980536275675, 77.27347756824163 28.47505918903057, 77.27857227589845 28.473055011197232, 77.28328553135854 28.475796645305117, 77.28290438985445 28.4805428334646, 77.277809288544 28.482547373115956, 77.27309572239987 28.47980536275675))"
883da114b3fffff,28.61721767170807,77.3213523225847,39.38,"POLYGON((77.31624833720375 28.619227390085893, 77.31662786095853 28.614473916388675, 77.32173146539232 28.612464317641482, 77.3264559404147 28.615207829986357, 77.3260771239883 28.61996131716933, 77.32097312520263 28.621971278554803, 77.31624833720375 28.619227390085893))"
883da1c6b1fffff,28.537776589274195,76.93740562621704,15.5,"POLYGON((76.93229190229493 28.53977056069114, 76.93269873180112 28.535020418452888, 76.93781207386684 28.53302656336284, 76.94251898828058 28.535782491949156, 76.94211286407501 28.54053265469834, 76.93699912014522 28.542526868383334, 76.93229190229493 28.53977056069114))"
883da198bbfffff,28.73967250872212,76.85563494127994,15.21,"POLYGON((76.85050232622552 28.74166909669187, 76.85091632348293 28.736908122279235, 76.85604855397608 28.734911648993663, 76.86076719331494 28.73767579183264, 76.86035390556097 28.742436788017212, 76.85522126895438 28.744433619624033, 76.85050232622552 28.74166909669187))"
883da1b13dfffff,28.8630711625772,77.24710902588836,16.59,"POLYGON((77.24198300705542 28.86508508612955, 77.24236933411487 28.860318482926054, 77.24749496880804 28.858304677258786, 77.25223467537204 28.861057112242722, 77.25184906084374 28.86582372998024, 77.24672302721143 28.867837898233056, 77.24198300705542 28.86508508612955))"
883da10029fffff,28.456897996377755,77.1910793497951,27.59,"POLYGON((77.18598225232958 28.458898656156016, 77.18637026899549 28.454153382714612, 77.1914669867215 28.452152842005333, 77.19617608309736 28.454897213871693, 77.19578877026036 28.459642503341012, 77.1906916572097 28.461643404949108, 77.18598225232958 28.458898656156016))"
883da1b181fffff,28.88179107936384,77.30515791785442,15.2,"POLYGON((77.30003287937372 28.883807585798227, 77.3004150965405 28.879040147268014, 77.30553975094745 28.87702375919012, 77.31028258604728 28.879774446464033, 77.309901081856 28.884541898452056, 77.30477602958072 28.886558649741623, 77.30003287937372 28.883807585798227))"
883da18403fffff,28.866959178424644,77.10780177432186,16.63,"POLYGON((77.102669668106 28.868968243563163, 77.1030661398446 28.864201111994067, 77.10819786120572 28.86219216339748, 77.11293351290573 28.864949985195985, 77.11253775366427 28.869717133823222, 77.10740563021629 28.87172644362707, 77.102669668106 28.868968243563163))"
883da1c5bdfffff,28.43731727747831,76.93612296823244,17.91,"POLYGON((76.93101691059026 28.439308434668913, 76.9314232181172 28.434563640268504, 76.93652889504888 28.432572599815945, 76.94122866512372 28.435325995495703, 76.94082306076855 28.44007081053966, 76.93571698315694 28.442062209293343, 76.93101691059026 28.439308434668913))"
883da10e39fffff,28.423808666775074,77.32196427808321,15.39,"POLYGON((77.3168751477152 28.42581297723281, 77.31725352361339 28.42106979904094, 77.32234227524756 28.419065609022557, 77.32705304302537 28.42180423513606, 77.32667537035182 28.42654742703805, 77.3215862266674 28.42855197914947, 77.3168751477152 28.42581297723281))"
883da1d417fffff,28.589250012556903,76.76971897395293,15.04,"POLYGON((76.76459448301988 28.591239447381756, 76.76501375886592 28.58648625584224, 76.77013786658298 28.58449693552786, 76.77484310460248 28.58726044974673, 76.77442453494864 28.592013664770484, 76.76930002107258 28.594003342124225, 76.76459448301988 28.591239447381756))"
883da18703fffff,28.861699162220347,77.0387279888914,16.66,"POLYGON((77.03359343779417 28.863705616172236, 77.03399489629867 28.858938609049776, 77.03912906227431 28.856932271003537, 77.04386217329235 28.859692579613046, 77.04346142710558 28.864459605053536, 77.0383268575734 28.86646630359972, 77.03359343779417 28.863705616172236))"
883da1145bfffff,28.653373664314298,77.22942439057377,51.65,"POLYGON((77.2243137963678 28.655381150752216, 77.22470018534396 28.65062553340076, 77.22981039774307 28.648618165572042, 77.2345346179768 28.65136605329556, 77.23414893703301 28.656121685750886, 77.22903832781427 28.658129415411967, 77.2243137963678 28.655381150752216))"
883da1c6a3fffff,28.52950776092622,76.9232859733991,15.52,"POLYGON((76.91817230997827 28.531501005670886, 76.91858010946484 28.52675127437454, 76.92369339105905 28.524758145857547, 76.92839927523015 28.52751439024019, 76.92799218085318 28.532264142311288, 76.92287849718556 28.53425762925806, 76.91817230997827 28.531501005670886))"
883da13b63fffff,28.431844459991737,77.429762671615,17.36,"POLYGON((77.42467743178396 28.433852757572744, 77.42504807102634 28.42910943832284, 77.43013293255687 28.427101262161344, 77.43484754460157 28.429836042113205, 77.43447760881806 28.434579373122542, 77.42939235752299 28.436587912453653, 77.42467743178396 28.433852757572744))"
883da1b161fffff,28.867631592733165,77.2119963497592,16.71,"POLYGON((77.20686851555942 28.869644391878104, 77.20725742055401 28.864877465515608, 77.21238487039129 28.86286478390221, 77.21712381500153 28.865618666435495, 77.21673562260848 28.870385607963925, 77.21160777299464 28.872398651826376, 77.20686851555942 28.869644391878104))"
883da1a8a5fffff,28.662719500075546,77.4512622027672,66.83,"POLYGON((77.44616017001209 28.664735063512516, 77.4465305427913 28.6599795281707, 77.45163219471448 28.657964085400096, 77.4563638658538 28.66070381396478, 77.45599420144961 28.66545936038809, 77.4508921575231 28.667475167198397, 77.44616017001209 28.664735063512516))"
883da186cdfffff,28.930963700563858,77.09751031862045,16.13,"POLYGON((77.09237283587635 28.932974149617305, 77.09277043885298 28.92820365359201, 77.09790753595044 28.926193320705185, 77.1026474331538 28.928953122600888, 77.10225054403992 28.933723635797932, 77.09711304385046 28.935734329960795, 77.09237283587635 28.932974149617305))"
883da18f65fffff,28.691715879417185,76.97870869630833,15.8,"POLYGON((76.97358480575937 28.693715542514422, 76.97398958646497 28.688957336414656, 76.97911309357717 28.686957789382234, 76.98383222279394 28.689716089047586, 76.98342815070798 28.694474314742816, 76.97830424077581 28.696474221210373, 76.97358480575937 28.693715542514422))"
883da18c1bfffff,28.730074060059433,77.10429669026176,64.15,"POLYGON((77.09917500652607 28.73207923887266, 77.09957091535844 28.727319282137234, 77.10469221580593 28.725314220420234, 77.10941800792207 28.728068754672023, 77.10902280865263 28.73282872868611, 77.10390110769478 28.734834151202925, 77.09917500652607 28.73207923887266))"
883da11715fffff,28.620388889843213,77.172756456739,39.53,"POLYGON((77.16764604897197 28.622393459267332, 77.16803634838229 28.617639451197874, 77.17314637444981 28.61563499998521, 77.1778664987769 28.618384195696784, 77.1774769066508 28.623138219933335, 77.17236648290438 28.625143032324345, 77.16764604897197 28.622393459267332))"
883da10c5dfffff,28.403567684547014,77.3383598980057,15.09,"POLYGON((77.33327299964495 28.405571996452007, 77.33365007713437 28.40082994402114, 77.33873659707109 28.398825752792916, 77.34344643096036 28.40156325183336, 77.34307005627822 28.40630531770391, 77.33798314489121 28.40830987112737, 77.33327299964495 28.405571996452007))"
883da181bbfffff,28.750349131490108,76.99355442202175,18.19,"POLYGON((76.98842661653671 28.75235092884109, 76.98883067822389 28.74758966593709, 76.99395809966434 28.745587984540975, 76.99868186261153 28.748347206337627, 76.99827851081142 28.753108488503344, 76.99315068616725 28.755110529643886, 76.98842661653671 28.75235092884109))"
883da110d5fffff,28.58063454793261,77.12164099090414,28.97,"POLYGON((77.1165315273566 28.582636210419505, 77.11692529127228 28.577884190355014, 77.12203437333369 28.575882645762693, 77.12675008980105 28.578632760709034, 77.1263570322798 28.583384797910167, 77.12124755188755 28.58538670306145, 77.1165315273566 28.582636210419505))"
883da19ac3fffff,28.80572168369463,76.78039113282713,15.34,"POLYGON((76.77525035634876 28.807717369691424, 76.77567022661367 28.802952790640738, 76.78081061742037 28.800957218321333, 76.7855315465301 28.80372586735353, 76.78511238708634 28.80849046947049, 76.77997158770111 28.81048639952218, 76.77525035634876 28.807717369691424))"
883da108a9fffff,28.31014531845249,77.23750742749343,16.18,"POLYGON((77.23242348238765 28.312143482148013, 77.23280729763513 28.307406183166737, 77.23789086489418 28.305408139582646, 77.24259100946367 28.308147034078438, 77.2422078949823 28.31288434842561, 77.23712393515666 28.314882752944097, 77.23242348238765 28.312143482148013))"
883da10f47fffff,28.383453722391717,77.26113303896798,15.32,"POLYGON((77.25604446760761 28.385454773260438, 77.25642700211678 28.380713599379767, 77.26151519490988 28.378712668543997, 77.26622124609855 28.381452550242717, 77.26583941391911 28.386193738977052, 77.26075082821264 28.388195031192048, 77.25604446760761 28.385454773260438))"
883da10f5dfffff,28.398417060873093,77.26978294602665,15.23,"POLYGON((77.26469358871738 28.40041883458422, 77.26507558524027 28.39567688119284, 77.2701645638534 28.39367522753451, 77.27487193883493 28.39641516579314, 77.27449064496409 28.401157133864608, 77.26940127345107 28.403159149030394, 77.26469358871738 28.40041883458422))"
883da10267fffff,28.50338218392695,77.14284485020703,26.93,"POLYGON((77.13774219499176 28.505382446958585, 77.13813396893299 28.500634581331852, 77.14323624364808 28.498634436719705, 77.14794714135257 28.501381797214727, 77.14755607218461 28.506129679684648, 77.14245340052977 28.508130184849442, 77.13774219499176 28.505382446958585))"
883da10a81fffff,28.372267349908178,77.20784182654144,15.56,"POLYGON((77.20275190380283 28.37426622581594, 77.20313821761006 28.369525519264155, 77.20822776165409 28.367526762933554, 77.21293138583403 28.370268352365873, 77.21254577408011 28.375009074743353, 77.20745583608414 28.377008191895868, 77.20275190380283 28.37426622581594))"
883da10525fffff,28.453006527498644,77.32949924706313,20.85,"POLYGON((77.32440819555082 28.455011923465637, 77.32478619364251 28.45026720464224, 77.32987686612469 28.448261929065197, 77.3345899327352 28.45100101009362, 77.33421263849094 28.455745742455868, 77.32912157378036 28.457751380283902, 77.32440819555082 28.455011923465637))"
883da10307fffff,28.459914168919465,77.1365581869427,23.59,"POLYGON((77.13145860712936 28.4619130002638, 77.13185057882983 28.457167436915793, 77.13694977861037 28.45516872411288, 77.14165740324057 28.457915214323947, 77.14126613538711 28.46266079467876, 77.13616653904732 28.46465986784874, 77.13145860712936 28.4619130002638))"
883da1a2b7fffff,28.872355987446657,77.46964181573489,15.12,"POLYGON((77.46452442460821 28.874378071619006, 77.46489463403366 28.869611560517644, 77.47001164200752 28.867589596301805, 77.47475883462248 28.870333778416654, 77.47438933806885 28.87510030000203, 77.46927193602043 28.877122629021816, 77.46452442460821 28.874378071619006))"
883da104d1fffff,28.56145932458087,77.43938319429108,19.52,"POLYGON((77.43428843260438 28.563471620607086, 77.43465910006312 28.558721419439273, 77.43975348201846 28.55670924438887, 77.44447758758105 28.559446906903098, 77.44410762633511 28.56419711949433, 77.43901285330577 28.56620965818102, 77.43428843260438 28.563471620607086))"
883da1a965fffff,28.617951232452054,77.33118075513386,58.59,"POLYGON((77.3260771239883 28.61996131716933, 77.3264559404147 28.615207829986357, 77.3315591906525 28.61319786498947, 77.33628401859804 28.6159410244717, 77.33590590952211 28.620694524961948, 77.3308022651417 28.622704852695843, 77.3260771239883 28.61996131716933))"
883da1052bfffff,28.467975344786783,77.33817226674046,21.2,"POLYGON((77.33308043065013 28.469981465339615, 77.33345788746006 28.465235970124137, 77.33854934439161 28.463229969981114, 77.34326373671841 28.465969102707625, 77.34288698407852 28.470714611287427, 77.33779513493343 28.472720973809466, 77.33308043065013 28.469981465339615))"
883da1ba57fffff,28.83903449532307,77.214326631989,16.75,"POLYGON((77.20920110310854 28.841046588916377, 77.20958967122066 28.836281164967403, 77.21471481608083 28.834269189050527, 77.21945179220036 28.83702227492144, 77.21906393607804 28.84178771402786, 77.21393839183743 28.843800052139184, 77.20920110310854 28.841046588916377))"
883da13323fffff,28.571119811567275,77.47319726073599,20.9,"POLYGON((77.46810318086406 28.573133564214082, 77.46847145593453 28.56838294377955, 77.47356515613156 28.566369312386712, 77.47829097168673 28.569105937468187, 77.47792340305168 28.573856568703693, 77.47282931241813 28.57587056408987, 77.46810318086406 28.573133564214082))"
883da1853dfffff,28.800000876195618,77.07864077827455,17.27,"POLYGON((77.07351264027311 28.802007065095133, 77.073910828688 28.797243376192476, 77.07903858247153 28.79523730384541, 77.083768549754 28.7979945597003, 77.08337107237351 28.80275826626668, 77.0782429166667 28.804764699347658, 77.07351264027311 28.802007065095133))"
883da1c605fffff,28.537629707962854,76.84349106524552,15.32,"POLYGON((76.83837353455108 28.539620351573028, 76.83878715219801 28.534870033358967, 76.84390430060621 28.53287950518284, 76.84860823527501 28.53563893760742, 76.84819532281708 28.540389278027636, 76.8430777704911 28.542380163850193, 76.83837353455108 28.539620351573028))"
883da185b3fffff,28.806732205372708,77.16736393907922,17.9,"POLYGON((77.16223895219879 28.808741737618433, 77.16263074039956 28.80397789620837, 77.1677553434073 28.80196848133088, 77.17248855824108 28.804722546257757, 77.17209748129898 28.809486403714974, 77.16697247825529 28.811496180231394, 77.16223895219879 28.808741737618433))"
883da1c499fffff,28.519066057718604,76.97359533518238,15.8,"POLYGON((76.96848452670346 28.52106079233518, 76.96888862612172 28.516311718969444, 76.97399905312669 28.514317101102595, 76.97870578154871 28.51707119772792, 76.97830238707337 28.52182029097205, 76.97319155922335 28.52381526774553, 76.96848452670346 28.52106079233518))"
883da1a1a9fffff,28.77692508040976,77.44236638052654,18.25,"POLYGON((77.43725519086752 28.77894353280632, 77.4376268473034 28.77418195203178, 77.44273765477433 28.772163619737977, 77.44747719935398 28.7749065039791, 77.44710625372898 28.77966809585248, 77.44199505270535 28.781686792419126, 77.43725519086752 28.77894353280632))"
883da190bbfffff,28.892452737114237,76.87713340039394,16.09,"POLYGON((76.87198984323484 28.894454238678545, 76.87240323223438 28.889685299882782, 76.87754640315862 28.887683912544613, 76.88227659258372 28.890451105087198, 76.88186391638467 28.895220065101597, 76.87672033794978 28.897221811388004, 76.87198984323484 28.894454238678545))"
883da18e0bfffff,28.7684130623643,77.04161160598863,23.98,"POLYGON((77.03648438076799 28.770417065995638, 77.03688506607999 28.765654955145653, 77.04201190727302 28.76365106784966, 77.04673846550513 28.766408931160193, 77.04633849051548 28.7711710603809, 77.0412112469618 28.773175307953544, 77.03648438076799 28.770417065995638))"
883da104e9fffff,28.53754252623204,77.40669420202167,17.14,"POLYGON((77.40159990166619 28.53955300347338, 77.40197279934878 28.534803984474557, 77.4070667200856 28.53279362800038, 77.4117881346492 28.535531927309297, 77.4114159426534 28.540280958351257, 77.40632163039906 28.542291678074278, 77.40159990166619 28.53955300347338))"
883da1905bfffff,28.9216897058709,76.79006290405835,15.75,"POLYGON((76.78491353622015 28.923688865757025, 76.78533343770863 28.918918243311857, 76.79048241857036 28.9169191966883, 76.79521190772724 28.919690414405352, 76.794792719559 28.924461059620235, 76.78964332890301 28.92646046438161, 76.78491353622015 28.923688865757025))"
883da11b13fffff,28.413413676823197,76.9973675091344,21.76,"POLYGON((76.99226578332465 28.41540632703909, 76.9926675253861 28.41066293723983, 76.9977688710421 28.40867040444249, 77.002468873681 28.411420902629594, 77.0020678343512 28.416164311995605, 76.99696608964123 28.41815720364078, 76.99226578332465 28.41540632703909))"
883da18aabfffff,28.688675056868348,76.93933689389877,15.51,"POLYGON((76.93421162730715 28.690673236748424, 76.93461924222296 28.68591511082027, 76.93974412522964 28.68391704664285, 76.94446179696067 28.686676749396668, 76.94405489055691 28.691434895636164, 76.9389296039001 28.69343331884363, 76.93421162730715 28.690673236748424))"
883da18735fffff,28.84062698019092,77.0454645793856,16.48,"POLYGON((77.04033193493778 28.84263309879825, 77.0407327767055 28.837867208701415, 77.04586503630792 28.835861206155126, 77.05059685728413 28.838620733228012, 77.05019672738892 28.843386641544345, 77.04506406463537 28.845393004601544, 77.04033193493778 28.84263309879825))"
883da1ba91fffff,28.838159662164436,77.29873099724279,15.09,"POLYGON((77.29360905745155 28.840174731959273, 77.29399149005013 28.835409560787166, 77.29911304624079 28.833394609474446, 77.30385256731326 28.83614446633817, 77.30347084674908 28.840909651137544, 77.29834889306939 28.842924965479188, 77.29360905745155 28.840174731959273))"
883da1d5dbfffff,28.569023499001705,76.78634333446304,15.03,"POLYGON((76.78122107357501 28.571012973456966, 76.78163901957825 28.56626088365816, 76.78676089755868 28.564271523958546, 76.79146523507426 28.5670338969377, 76.79104799485512 28.571786009941444, 76.78592571132585 28.573775726794167, 76.78122107357501 28.571012973456966))"
883da156ebfffff,28.30788718316622,77.02106313635025,22.27,"POLYGON((77.0159704630056 28.309877730821448, 77.01636986064675 28.305140048028456, 77.0214621551514 28.30314961845423, 77.02615544927897 28.305896512922345, 77.02575675216785 28.31063421497329, 77.02066406038966 28.31262500333115, 77.0159704630056 28.309877730821448))"
883da1aa0bfffff,28.74181034369418,77.3559749592315,20.07,"POLYGON((77.35086284159048 28.743824762969368, 77.35124056734534 28.73906479896738, 77.35635230277683 28.73705049912614, 77.36108670750808 28.73979579999254, 77.36070969176238 28.74455577670171, 77.35559756126787 28.746570439870528, 77.35086284159048 28.743824762969368))"
883da1cccbfffff,28.371378156484464,76.91710735040652,18.94,"POLYGON((76.91200557798616 28.373366822581595, 76.91241285392677 28.368625515666274, 76.91751424630314 28.36663696640293, 76.92220876303006 28.36938936616401, 76.92180218884776 28.37413069413684, 76.91670039617037 28.376119601324074, 76.91200557798616 28.373366822581595))"
883da1834bfffff,28.817878811792678,76.8438702439941,15.5,"POLYGON((76.83873110447234 28.819877101453624, 76.83914644378056 28.81511200003223, 76.84428519778042 28.813113824603903, 76.84900901979174 28.81588039221855, 76.84859439164494 28.820645515542004, 76.84345523031504 28.822644049381946, 76.83873110447234 28.819877101453624))"
883da184c5fffff,28.876726882159552,77.14174839797408,16.9,"POLYGON((77.136616942623 28.8787374268349, 77.13701100589948 28.873969861132178, 77.14214207644481 28.871959433280225, 77.14687948515468 28.874716209591035, 77.14648613461571 28.87948379172434, 77.14135466262009 28.881494581149514, 77.136616942623 28.8787374268349))"
883da19303fffff,28.88764821238469,76.72345802078938,15.94,"POLYGON((76.71830859399573 28.88964405914591, 76.71873311968751 28.884875097835682, 76.72388215959761 28.88287936384676, 76.72860708464722 28.885652233835014, 76.72818327145615 28.890421219160338, 76.72303382070388 28.89241731051553, 76.71830859399573 28.88964405914591))"
883da1aac3fffff,28.75296027373707,77.40957036223055,20.56,"POLYGON((77.40445963653498 28.75497689765575, 77.40483353785044 28.750216488614598, 77.4099438814716 28.74819998458976, 77.41468071776984 28.75094352575439, 77.41430752673425 28.75570394651839, 77.40919678911236 28.757720814428126, 77.40445963653498 28.75497689765575))"
883da116d1fffff,28.698403244239792,77.25547133052484,22.57,"POLYGON((77.25035835510701 28.70041290268654, 77.25074311843727 28.69565497120014, 77.25585571165603 28.69364543141917, 77.26058393831583 28.696393460942257, 77.26019988399815 28.701151407007732, 77.25508689399933 28.703161309004223, 77.25035835510701 28.70041290268654))"
883da176e5fffff,28.329168367774834,77.49189270078809,17.96,"POLYGON((77.48681791306156 28.331175907199896, 77.48718350127793 28.326438266130534, 77.49225791217513 28.324430849125605, 77.49696712204045 28.327160709750093, 77.49660223514479 28.33189836159116, 77.49152743705538 28.333906142069043, 77.48681791306156 28.331175907199896))"
883da1cf01fffff,28.340442372792207,76.79652608181631,18.43,"POLYGON((76.79142180112892 28.342425946032336, 76.79183757850376 28.337686064006384, 76.79694147895168 28.33570260658575, 76.80163000456498 28.338458674603658, 76.80121492815373 28.34319857988911, 76.79611062515525 28.345182393930138, 76.79142180112892 28.342425946032336))"
883da1ab2bfffff,28.667510083092214,77.3222859586443,30.17,"POLYGON((77.31717814720047 28.669521239821982, 77.31755789097387 28.664765107701683, 77.32266532089793 28.66275407040037, 77.32739340196869 28.665498802463784, 77.3270143665959 28.670254947991754, 77.32190654174326 28.672266348081788, 77.31717814720047 28.669521239821982))"
883da1026dfffff,28.509382601707152,77.12753579252005,28.86,"POLYGON((77.12243204534767 28.511382493287623, 77.12282496107187 28.506634272742275, 77.12792832760287 28.504634499411345, 77.13263917574876 28.507382586241388, 77.13224696491166 28.5121308238991, 77.1271432010324 28.51413095764749, 77.12243204534767 28.511382493287623))"
883da1ce3bfffff,28.387735947197942,76.8515798814826,18.48,"POLYGON((76.846474196842 28.389722760018135, 76.84688629933632 28.384980448411135, 76.85199160344642 28.38299375173478, 76.85668520697759 28.385749009388356, 76.85627380651108 28.390491343214627, 76.85116810047546 28.392478397201053, 76.846474196842 28.389722760018135))"
883da1392bfffff,28.3785663697447,77.48315914697837,17.16,"POLYGON((77.47808022099241 28.380575012901552, 77.47844671115912 28.375834695483782, 77.48352525971248 28.3738261744648, 77.48823770605225 28.376557607363306, 77.48787191824485 28.38129793564694, 77.48279298173058 28.383306820199234, 77.47808022099241 28.380575012901552))"
883da110d1fffff,28.588137088048125,77.12596391821579,28.14,"POLYGON((77.1208540562718 28.59013911110334, 77.12124755188755 28.58538670306145, 77.1263570322798 28.583384797910167, 77.13107341537254 28.586134940210947, 77.13068062631456 28.590887365302777, 77.12557074759684 28.59288963107702, 77.1208540562718 28.59013911110334))"
883da1a145fffff,28.79216937334051,77.35693654183112,16.2,"POLYGON((77.3518205860396 28.79418522987648, 77.35219852883264 28.789422620171415, 77.35731410183921 28.787406882865284, 77.36205212768553 28.790153391820812, 77.36167489597995 28.7949160141538, 77.35655892733217 28.796932114936546, 77.3518205860396 28.79418522987648))"
883da1c0b5fffff,28.41984399675003,76.8043699931435,17.78,"POLYGON((76.79925993497075 28.421830028374423, 76.79967564315979 28.417085911262326, 76.80478532022012 28.415099995198304, 76.80947969242271 28.417857839356564, 76.8090646868818 28.42260197950412, 76.80395460647982 28.42458825249097, 76.79925993497075 28.421830028374423))"
883da1c5d9fffff,28.479267899620925,76.92265488354568,15.63,"POLYGON((76.91754505608098 28.481259739162134, 76.91795259294027 28.476512680078077, 76.92306203915186 28.47452095697069, 76.92776434997445 28.47727593469708, 76.92735751715956 28.48202301462179, 76.92224766946775 28.48401509601252, 76.91754505608098 28.481259739162134))"
883da1d441fffff,28.59963040346702,76.71930325205695,15.04,"POLYGON((76.71417592801 28.601618326795, 76.71459891684188 28.596864497989884, 76.71972585732551 28.594876688646305, 76.72443021635367 28.597642351587293, 76.72400793386767 28.60239620477691, 76.71888058599691 28.60438437067412, 76.71417592801 28.601618326795))"
883da13b51fffff,28.461760926359805,77.44714807002062,16.16,"POLYGON((77.44206127092677 28.46377067704364, 77.44243082143484 28.45902580746925, 77.44751724197297 28.45701617824546, 77.45223450172571 28.45975105520367, 77.45186565531903 28.464495936186843, 77.44677884505026 28.466505928836096, 77.44206127092677 28.46377067704364))"
883da11545fffff,28.57686801514699,77.1664395584315,37.08,"POLYGON((77.1613322347353 28.578871152875994, 77.16172273542004 28.574119436600146, 77.1668296778862 28.572116417205947, 77.17154651695641 28.574864753126878, 77.17115672262493 28.57961648573473, 77.16604938286093 28.58161986612277, 77.1613322347353 28.578871152875994))"
883da101b9fffff,28.41865012592876,77.25336518904471,15.45,"POLYGON((77.24827360163097 28.420651894639047, 77.24865689947771 28.41590881738316, 77.25374810788604 28.413907168487647, 77.25845641193938 28.416648235476927, 77.25807381716042 28.421391327684198, 77.25298221525169 28.42339333798385, 77.24827360163097 28.420651894639047))"
883da1d509fffff,28.541045918231923,76.70472420825868,15.06,"POLYGON((76.69960081295326 28.5430317318874, 76.70002448282119 28.53828098425472, 76.70514749517308 28.536295284695534, 76.70984724463386 28.539059976557255, 76.70942427984858 28.54381074889729, 76.7043008605091 28.545796804701297, 76.69960081295326 28.5430317318874))"
883da1c09dfffff,28.448313342445093,76.8018767789085,17.64,"POLYGON((76.79676443287993 28.450300066928435, 76.79718049912057 28.445554425505936, 76.80229246369913 28.443567816439103, 76.80698876576798 28.446326491850755, 76.80657340277392 28.451072156323864, 76.80146103445409 28.45305912236774, 76.79676443287993 28.450300066928435))"
883da1cf69fffff,28.338121319376217,76.7671478883682,18.36,"POLYGON((76.76204260233281 28.34010379500135, 76.76246048242632 28.33536398381536, 76.76756538811641 28.3333816237405, 76.77225281686249 28.33613871856831, 76.77183563764642 28.34087855354454, 76.76673032879641 28.34286126993569, 76.76204260233281 28.34010379500135))"
883da10a17fffff,28.369290307041563,77.16866780093483,15.43,"POLYGON((77.16357648806692 28.371287730779624, 77.16396560985193 28.366547089301147, 77.16905654387305 28.364549784783357, 77.17375875087642 28.36729276135074, 77.17337033105028 28.372033419363124, 77.16827900225293 28.374031084307212, 77.16357648806692 28.371287730779624))"
883da11493fffff,28.638977793019336,77.32456131286676,37.83,"POLYGON((77.31945578969481 28.640988232824945, 77.31983520549221 28.63623361531683, 77.32494034748302 28.634223295080986, 77.329666468207 28.63696722965534, 77.32928776020354 28.64172186056473, 77.32418222367369 28.643732543531645, 77.31945578969481 28.640988232824945))"
883da18addfffff,28.723987163959976,76.93135667789853,15.52,"POLYGON((76.92622836080584 28.725986025015484, 76.92663677108965 28.721226022508827, 76.93176470415244 28.719227276928255, 76.93648463117661 28.721988174841908, 76.93607693014938 28.72674819776589, 76.93094859283138 28.72874730239205, 76.92622836080584 28.725986025015484))"
883da18b69fffff,28.642650310802264,76.80958431180274,15.06,"POLYGON((76.80445731619744 28.64464261752963, 76.80487404306982 28.63988667249763, 76.81000065502435 28.637894480432358, 76.81471094603508 28.64065787584166, 76.81429492654111 28.645413843581647, 76.8091679086476 28.647406393237464, 76.80445731619744 28.64464261752963))"
883da1174bfffff,28.639173221402398,77.13658327729358,34.72,"POLYGON((77.13146992851419 28.64117703363894, 77.13186295772383 28.636421947249875, 77.13697592441551 28.63441825280251, 77.1416962605915 28.637169283906406, 77.14130393903498 28.641924387094562, 77.13619057364016 28.643928442412868, 77.13146992851419 28.64117703363894))"
883da1a76dfffff,28.88737855315127,77.47839870737933,15.09,"POLYGON((77.47328052798275 28.88940136701404, 77.47365018476053 28.88463409434758, 77.47876798087448 28.882611400460323, 77.48351651425921 28.88535561434183, 77.48314757068044 28.89012289731436, 77.47802938050995 28.89214595613259, 77.47328052798275 28.88940136701404))"
883da10a8bfffff,28.3797500521121,77.21216010702547,15.52,"POLYGON((77.20706979027028 28.381749288851626, 77.20745583608414 28.377008191895868, 77.21254577408011 28.375009074743353, 77.21725006019918 28.377750693693564, 77.2168647166 28.382491806388504, 77.21177438465827 28.384491284427085, 77.20706979027028 28.381749288851626))"
883da1ce6bfffff,28.391383801865068,76.80686106224476,18.24,"POLYGON((76.80175328990342 28.39336913976824, 76.80216864050128 28.388626548599913, 76.80727603206736 28.386641326400607, 76.81196847596787 28.389398338534296, 76.81155382742041 28.394140952722985, 76.80644603291174 28.396126531790618, 76.80175328990342 28.39336913976824))"
883da1cdd3fffff,28.321226466823425,76.91648240432805,18.65,"POLYGON((76.91138445006528 28.32321372278135, 76.9117914639543 28.318475103881607, 76.91688903874261 28.31648796496054, 76.92157999934373 28.31923908719705, 76.9211736861554 28.32397772721981, 76.9160757116554 28.325965223916015, 76.91138445006528 28.32321372278135))"
883da18dd1fffff,28.68799352794502,77.11769543991706,50.83,"POLYGON((77.1125775523318 28.68999802147905, 77.11297223934879 28.685240312890393, 77.11808974419465 28.683235936759193, 77.12281296172135 28.685988908431973, 77.12241898338122 28.690746634105075, 77.11730107882825 28.692751371054122, 77.1125775523318 28.68999802147905))"
