lat,lng,timestamp,type,severity,is_synthetic,hour,day_of_week,is_night,is_weekend,is_rush_hour,hour_sin,hour_cos,dow_sin,dow_cos,weather_severity,risk_score
28.50623572931106,77.29115803642243,2024-11-04 11:01:00,crime,5,True,11,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.32549257350462163,57.5
28.542058326558085,77.16869774167918,2024-11-09 22:13:00,crime,5,True,22,5,1,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.04066081375681819,70.0
28.695898735567216,77.10797634688956,2024-03-12 23:25:00,crime,3,True,23,1,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.2379618999610825,89.17
28.612531210558377,77.21735469541497,2024-01-27 14:45:00,crime,2,True,14,5,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.2279412505409045,50.83
28.71398887156666,77.21011897197016,2024-09-09 23:42:00,roadblock,3,True,23,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.09444367688113195,22.5
28.452833196959578,77.0170491638873,2024-08-07 13:50:00,crime,4,True,13,2,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.03327814546536901,56.67
28.628604799287498,77.34546939566954,2024-05-25 00:33:00,crime,3,True,0,5,1,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.08716128576610348,72.5
28.604025078467142,77.27285216129091,2024-04-05 08:59:00,crime,5,True,8,4,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.08825245906279132,95.0
28.686784120180544,77.19598305737046,2024-08-18 11:53:00,crime,5,True,11,6,0,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.10082083981506573,40.83
28.623336501215988,77.47518784224593,2024-04-20 07:28:00,accident,4,True,7,5,0,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.3204168747728548,23.33
28.602614806969598,77.25162502396651,2024-06-14 10:45:00,accident,4,True,10,4,0,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.016072008822089826,98.33
28.670896885468647,77.20677792014898,2024-10-17 20:02:00,crime,3,True,20,3,0,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.43379841320232704,47.5
28.63972070176798,77.46826910297666,2024-12-04 12:14:00,crime,4,True,12,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0765148358057717,56.67
28.630570922713456,77.18184242322414,2024-04-20 09:23:00,unsafe,2,True,9,5,0,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.2579899132295452,34.17
28.61371854748293,77.24745273827827,2024-11-28 10:03:00,crime,3,True,10,3,0,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3072329608685562,60.0
28.592117889062305,77.26168825960944,2024-01-13 15:48:00,crime,1,True,15,5,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.422184274786327,83.33
28.769293217535466,77.05307275164866,2024-04-07 08:47:00,accident,3,True,8,6,0,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.33533031280870773,22.5
28.75851637724906,77.1031306781257,2024-07-17 16:57:00,accident,2,True,16,2,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.13865057705886863,13.33
28.703036478550306,77.14009059122783,2024-05-19 17:43:00,roadblock,2,True,17,6,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.09772166089872104,42.5
28.586217592184457,77.2684330022385,2024-07-04 06:13:00,accident,4,True,6,3,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.36129975030939565,100.0
28.587449017592448,77.28022309860495,2024-08-13 09:03:00,crime,4,True,9,1,0,0,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.3850029889138883,69.17
28.43097648619897,77.02975822104308,2024-05-23 23:01:00,crime,3,True,23,3,1,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.22703615315629716,43.33
28.672428196667607,77.11090895647874,2024-02-04 23:18:00,crime,3,True,23,6,1,1,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.08784036609212496,35.0
28.66547549560389,77.20316952825276,2024-07-05 22:50:00,unsafe,3,True,22,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.14588956781428136,35.0
28.407915722867457,77.03397896293593,2024-09-20 23:02:00,crime,3,True,23,4,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.32105631240602156,22.5
28.620918463793338,77.36010736887404,2024-06-14 03:22:00,accident,5,True,3,4,1,0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.06817226427509432,78.33
28.747073465754667,77.06786838961052,2024-01-23 00:18:00,unsafe,2,True,0,1,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.2689241796461271,13.33
28.53700540263626,77.20981268781196,2024-01-28 05:46:00,unsafe,2,True,5,6,0,1,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.11146849666019655,63.33
28.558856496639738,77.23278607303676,2024-01-04 15:02:00,accident,1,True,15,3,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.09796843676531967,58.33
28.532353705914733,77.26714670644144,2024-05-14 03:30:00,accident,4,True,3,1,1,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.1555092415864001,35.83
28.643907059341533,77.20051085743546,2024-03-14 17:16:00,accident,5,True,17,3,0,0,1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.4228193760088904,70.0
28.526350217229343,77.27119533461207,2024-06-04 10:22:00,accident,5,True,10,1,0,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3106600780119647,40.83
28.586510162445485,77.17656699484459,2024-01-20 23:42:00,unsafe,5,True,23,5,1,1,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.2476744228776527,40.83
28.65717493131826,77.17404823859366,2024-11-01 16:03:00,crime,3,True,16,4,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7291650755038509,51.67
28.65665250003637,77.23850365171415,2024-01-22 02:36:00,crime,4,True,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.40917658292851666,65.0
28.626854831780236,77.43306088369161,2024-02-08 04:43:00,unsafe,2,True,4,3,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.15548761615119916,13.33
28.48388218806095,77.01037668937721,2024-06-18 17:11:00,crime,4,True,17,1,0,0,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.16772359527213684,40.0
28.598389893442263,77.3615515223313,2024-05-09 00:09:00,accident,2,True,0,3,1,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.3493949081271688,63.33
28.60566781018565,77.24496922227911,2024-12-07 17:02:00,unsafe,3,True,17,5,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.24923170720044083,100.0
28.692074694159253,77.14267109585094,2024-08-23 22:11:00,roadblock,4,True,22,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.05739879007319874,52.5
28.702166989913927,77.10936574152345,2024-08-14 12:40:00,roadblock,2,True,12,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.029149702935075933,71.67
28.522132953564125,77.15979335695899,2024-09-22 17:37:00,crime,3,True,17,6,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.4617006557672333,72.5
28.625086667803302,77.09567542315797,2024-08-01 19:12:00,roadblock,1,True,19,3,0,0,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.61547431729207,66.67
28.598367964417772,77.27803197185892,2024-03-31 21:21:00,accident,4,True,21,6,0,1,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.2188995988719749,77.5
28.656018003701444,77.1598767879296,2024-08-09 05:36:00,crime,3,True,5,4,0,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.6145401827239654,43.33
28.61103895235446,77.23003878745371,2024-08-13 13:33:00,unsafe,4,True,13,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.2165991091928469,81.67
28.614641149121905,77.23000800825007,2024-09-06 21:34:00,accident,4,True,21,4,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.2036192088467771,73.33
28.5698916872446,77.25774796390014,2024-12-27 21:38:00,roadblock,2,True,21,4,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.5178526834173726,92.5
28.571235307069767,77.26358811834479,2024-02-02 00:27:00,crime,4,True,0,4,1,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.07241453394289092,90.0
28.600690112969612,77.26775310851748,2024-06-13 22:35:00,accident,1,True,22,3,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.049128531184505934,70.83
28.61717329497771,77.29180845423649,2024-12-02 18:01:00,roadblock,4,True,18,0,0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.12655297320730144,23.33
28.615751768979784,77.36244357722728,2024-10-13 18:29:00,accident,4,True,18,6,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.3666249227307534,69.17
28.60331848504109,77.25843173221229,2024-07-22 21:50:00,crime,5,True,21,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.10293353951559041,100.0
28.579362917516438,77.24839613847085,2024-04-30 18:23:00,accident,3,True,18,1,0,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.176089180404426,100.0
28.59604245615135,77.3224961441757,2024-05-31 17:10:00,unsafe,3,True,17,4,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.22545195095925444,35.0
28.680987530765506,77.4694734125878,2024-01-13 03:09:00,accident,1,True,3,5,1,1,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.09859001586000221,45.83
28.56602205031532,77.32860723516715,2024-09-12 14:19:00,accident,4,True,14,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.20312276139590618,44.17
28.609860099529275,77.3667185413898,2024-11-23 08:13:00,accident,4,True,8,5,0,1,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0677595339729112,52.5
28.582707478096516,77.34032250743813,2024-10-10 11:42:00,unsafe,3,True,11,3,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.2717460708816521,68.33
28.537388443939143,77.20122755276859,2024-01-08 11:46:00,roadblock,3,True,11,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.09324628726066594,64.17
28.618241322093432,77.21713602992568,2024-10-17 10:14:00,roadblock,1,True,10,3,0,0,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.1264865691528102,25.0
28.604463787599574,77.0692891239758,2024-05-09 19:11:00,crime,5,True,19,3,0,0,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.22756679333779642,49.17
28.607807663270396,77.26150410032213,2024-11-15 17:35:00,crime,5,True,17,4,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.5389729535219332,100.0
28.53251664303453,77.18124434217953,2024-11-20 02:46:00,accident,1,True,2,2,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.1563489385030135,45.83
28.550247210551987,77.24688876011842,2024-12-04 17:36:00,crime,5,True,17,2,0,0,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.020101295307468715,61.67
28.62747071050506,77.36052432360972,2024-11-29 21:53:00,accident,3,True,21,4,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.16589625163134258,64.17
28.66476056543978,77.06421895471998,2024-03-07 06:55:00,unsafe,3,True,6,3,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.30557392927642624,72.5
28.585399712403863,77.11291458135261,2024-07-09 04:47:00,roadblock,2,True,4,1,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.15251506332248457,30.0
28.533240689039708,77.23980284825849,2024-02-16 02:29:00,crime,5,True,2,4,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.05523921094608395,49.17
28.730804367357422,77.08823962080243,2024-12-13 07:51:00,accident,2,True,7,4,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.20975788291147865,71.67
28.636498409601163,77.3654251487394,2024-08-22 20:00:00,roadblock,2,True,20,3,0,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.11606546344367094,42.5
28.65734277292802,77.16536177155197,2024-06-13 02:45:00,accident,3,True,2,3,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3746193127757863,51.67
28.614238879707727,77.25522501062467,2024-02-16 08:38:00,accident,3,True,8,4,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.035454236983882635,72.5
28.582614457215076,77.25286776934685,2024-02-28 15:11:00,accident,4,True,15,2,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.481067074489567,100.0
28.625594119177542,77.46021632028702,2024-07-10 23:52:00,crime,2,True,23,2,1,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.4058193726310348,9.17
28.513971997213627,77.22265653999547,2024-05-23 23:08:00,roadblock,3,True,23,3,1,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.03858399699351125,26.67
28.604329224413462,77.1133806512497,2024-06-22 19:43:00,accident,5,True,19,5,0,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.07830339270709794,36.67
28.711122098189218,77.2260118312975,2024-12-27 20:51:00,accident,4,True,20,4,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.1800791620354482,19.17
28.656604963423693,77.40731605106018,2024-01-26 03:28:00,crime,5,True,3,4,1,0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49022314610514256,24.17
28.585339022402053,77.26943246480027,2024-01-19 12:22:00,roadblock,2,True,12,4,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.08617790177681717,92.5
28.516102545551583,77.16629281758775,2024-04-26 02:30:00,accident,3,True,2,4,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.11895116853767794,68.33
28.734800546775585,77.19505348208503,2024-11-04 02:57:00,accident,3,True,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.36802337678672664,51.67
28.61234797631805,77.27896998459786,2024-09-17 23:31:00,unsafe,1,True,23,1,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.21369021799690835,33.33
28.45280462708422,77.00347904627836,2024-12-23 17:51:00,unsafe,4,True,17,0,0,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.20841434075122903,40.0
28.599663370971918,77.35650701266457,2024-01-20 10:01:00,unsafe,1,True,10,5,0,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.07720075282875763,66.67
28.68108723221368,77.07128547255314,2024-04-20 13:57:00,roadblock,4,True,13,5,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.3410172707928856,77.5
28.528594697038745,77.17878369121074,2024-04-02 19:43:00,accident,1,True,19,1,0,0,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.459092821207029,29.17
28.520819924885288,77.1610376166325,2024-08-19 09:38:00,accident,4,True,9,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.36434722074058595,77.5
28.62078397143177,77.18303067422927,2024-02-19 15:07:00,accident,2,True,15,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.21075673975579362,42.5
28.66560793644499,77.26140997338895,2024-03-28 08:13:00,accident,1,True,8,3,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.23628911138440312,29.17
28.654614364132858,77.07211467419422,2024-05-12 14:33:00,unsafe,3,True,14,6,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.11073837913974502,35.0
28.685104122347298,77.1604992819678,2024-07-26 04:15:00,roadblock,1,True,4,4,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3091620849368658,33.33
28.58833124060419,77.22100709560603,2024-03-11 21:13:00,roadblock,3,True,21,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.3174160036810744,76.67
28.593125607474988,77.17984170511674,2024-06-20 17:43:00,accident,4,True,17,3,0,0,1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.2781013890486715,44.17
28.615181683234972,77.3517336084259,2024-10-02 16:35:00,unsafe,1,True,16,2,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.1362743076034906,79.17
28.688347873399884,77.10530462616417,2024-01-07 16:02:00,roadblock,4,True,16,6,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.17024309343080696,94.17
28.579066398308253,77.24456689779348,2024-01-24 23:47:00,accident,3,True,23,2,1,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.12655797027033863,100.0
28.780203562708955,77.22021383155372,2024-08-03 01:53:00,unsafe,3,True,1,5,1,1,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.2334064770377106,14.17
28.691012562892173,77.20489197253639,2024-10-20 08:10:00,accident,3,True,8,6,0,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.16422723332639524,39.17
28.578398879407207,77.22981078489366,2024-10-14 09:05:00,accident,4,True,9,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.13853719257215658,85.83
28.734563329312646,77.14613795755237,2024-08-03 08:50:00,crime,3,True,8,5,0,1,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.7604080409611897,43.33
28.616323655812668,77.05247491536957,2024-11-27 17:37:00,crime,2,True,17,2,0,0,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.1859503323188738,38.33
28.670706458673738,77.23085981243302,2024-11-13 19:44:00,accident,3,True,19,2,0,0,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.25865358814325157,55.83
28.533786906880987,77.18851473041002,2024-04-12 08:12:00,accident,3,True,8,4,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.4345872516359422,43.33
28.741720877627845,77.14020583615067,2024-04-13 22:48:00,unsafe,2,True,22,5,1,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.16547427934908265,38.33
28.61094635413243,77.27339179984855,2024-06-17 16:33:00,crime,4,True,16,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.1923010666403618,65.0
28.58541218511864,77.24913046100372,2024-12-21 07:24:00,roadblock,3,True,7,5,0,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.6508892667756846,100.0
28.571722312436105,77.36285636890044,2024-07-12 00:17:00,accident,1,True,0,4,1,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.23183244712539897,12.5
28.471441148834284,77.02875617966002,2024-01-05 22:17:00,accident,3,True,22,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.15060788981416454,68.33
28.61248706719741,77.2433184553804,2024-09-10 11:20:00,accident,3,True,11,1,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.5210995360361381,76.67
28.74693817777681,77.14941006983925,2024-09-22 22:21:00,accident,1,True,22,6,1,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.3189853119352773,25.0
28.649293435473773,77.0747693722629,2024-01-13 00:08:00,accident,2,True,0,5,1,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.2628085981366342,67.5
28.557885777271434,77.25706655749083,2024-03-28 13:45:00,accident,1,True,13,3,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.018630193613695063,50.0
28.624741096173132,77.25304188685766,2024-04-28 10:27:00,crime,5,True,10,6,0,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.16433058842730794,57.5
28.581264715255237,77.21786845798523,2024-08-20 12:58:00,accident,4,True,12,1,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.11534331858658313,77.5
28.653739597605135,77.38453635196726,2024-09-06 21:45:00,roadblock,1,True,21,4,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.5044671116040194,8.33
28.61123211914683,77.10069123415735,2024-02-15 18:20:00,accident,1,True,18,3,0,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.18281708717757073,20.83
28.657425630736217,77.45658718038328,2024-11-14 04:27:00,crime,4,True,4,3,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.23949140395070068,90.0
28.617355603225338,77.34413980499208,2024-06-05 09:34:00,accident,3,True,9,2,0,0,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.248778079548622,64.17
28.68648703003241,77.0792837684305,2024-11-28 05:49:00,crime,4,True,5,3,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.34836124419929443,77.5
28.59335232338075,77.18672711167078,2024-11-26 15:10:00,accident,5,True,15,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.3135392066168119,49.17
28.668320542748766,77.43210600027223,2024-11-10 20:46:00,unsafe,2,True,20,6,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.35145007951482604,67.5
28.573871822299942,77.32205361543676,2024-04-04 03:13:00,roadblock,1,True,3,3,1,0,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.44073882782278434,41.67
28.4483989351726,77.03478809001071,2024-04-22 22:24:00,crime,4,True,22,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.02309818794390727,73.33
28.567488978860602,77.28652007948217,2024-10-15 22:14:00,accident,5,True,22,1,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.13894972801474448,49.17
28.732278658037483,77.2022804725508,2024-01-16 09:55:00,crime,4,True,9,1,0,0,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.35047931558903694,40.0
28.622056223817015,77.31905843944182,2024-08-17 01:24:00,roadblock,3,True,1,5,1,1,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.04703382955627799,39.17
28.63172890160973,77.37218227093166,2024-09-16 02:03:00,accident,3,True,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.42688786258169237,43.33
28.500917847395534,77.1809484458862,2024-04-04 21:43:00,crime,3,True,21,3,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.348253405447874,97.5
28.73049986978433,77.09372058541261,2024-08-18 17:40:00,roadblock,3,True,17,6,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.04300591003972998,72.5
28.67291912191064,77.31455489978477,2024-07-18 16:22:00,roadblock,4,True,16,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.13800819579944185,23.33
28.5985605586946,77.16475821587385,2024-01-21 22:56:00,roadblock,2,True,22,6,1,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.1494559159453489,30.0
28.4660763719121,77.04443125010252,2024-05-20 09:03:00,unsafe,3,True,9,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.2451057565718016,47.5
28.60422834065388,77.38633151658303,2024-03-24 09:47:00,unsafe,1,True,9,6,0,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.1694468988462277,20.83
28.63653485500692,77.46732296557579,2024-03-18 17:07:00,crime,2,True,17,0,0,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.09630345600634975,30.0
28.631824175377233,77.13158133718622,2024-05-19 15:25:00,crime,3,True,15,6,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.4837858758345134,26.67
28.709700614126724,77.18933373648866,2024-02-19 18:39:00,roadblock,1,True,18,0,0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.13060735117375213,33.33
28.608017714563655,77.25438351547919,2024-09-26 20:39:00,crime,4,True,20,3,0,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.19937551310389887,85.83
28.698386080506314,77.09863766346203,2024-09-10 13:24:00,unsafe,1,True,13,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.29108322946924486,91.67
28.61063471051356,77.30200817109505,2024-03-01 20:48:00,accident,4,True,20,4,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.139178786533587,35.83
28.709584867617174,77.07930816677806,2024-01-13 16:47:00,crime,4,True,16,5,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.2872497036797219,65.0
28.53274070121601,77.3205271201214,2024-03-29 00:36:00,accident,3,True,0,4,1,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.14773119986719135,26.67
28.488587327643017,77.2003301296687,2024-01-25 20:37:00,accident,2,True,20,3,0,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5502720171983793,42.5
28.70163111209005,77.09160719494511,2024-09-06 17:05:00,accident,4,True,17,4,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.1171132780959931,81.67
28.57766301636181,77.2819017953099,2024-10-05 09:42:00,roadblock,5,True,9,5,0,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.13577697695078875,49.17
